epoch,training loss,validation loss
0,1.6866351430690425,0.0492375662042317
1,0.783846972562374,0.12087512807796941
2,0.7672676086421852,0.04554473985034235
3,0.8038796428058193,0.08539833525350904
4,0.758471261290212,0.05195636057585934
5,0.7691419705888143,0.04989617129424784
6,0.7516240713054603,0.06737142985557298
7,0.7585485402439871,0.13133144580195832
8,3.5868193437071265,0.1130935734062497
9,0.7488998491833339,0.04356344406996615
10,0.7901963104128031,0.04371545789486553
11,0.7693579295486135,0.0569230408297321
12,0.7977464622060073,0.04314257779786007
13,0.660579989993465,0.04552831577562927
14,0.6145049327757635,0.043661599119890315
15,0.5971863294167794,0.04185910462236109
16,0.614592687488503,0.04556938174183678
17,0.6132442886158354,0.04156046906785282
18,1.2007087440196442,0.09044291215753741
19,0.5880091347421644,0.1420076086549642
