epoch,training loss,validation loss
0,0.6986420808243565,0.06468819681322202
1,0.5768698362517171,0.06419951992575079
2,0.5730912571889348,0.06384168972726911
3,0.5712194648804143,0.06344926171004772
4,0.5680798391113058,0.06316084309946746
5,0.5652650315314531,0.06263831816613674
6,0.5641142554231919,0.06264523178106174
7,0.5632382777985185,0.06258190330117941
8,0.5628938058507629,0.06256758380914107
9,0.5626897533074953,0.06255750538548455
10,0.5625108745298348,0.06254950090078637
11,0.5623484432580881,0.06254305312177166
12,0.5621937492978759,0.06253762234700844
13,0.562049389758613,0.0625325869768858
14,0.5619287331937812,0.06252861802931875
15,0.5618418821250089,0.06252727948594838
16,0.5617875481839292,0.06252929248148575
17,0.5617258232086897,0.06252948410110548
18,0.5616360796848312,0.0625408465275541
19,0.5615472261561081,0.06256835849490017
