epoch,training loss,validation loss
0,0.7874527511303313,0.08624558476731181
1,0.769584528694395,0.08634610654553398
2,0.7618177586700767,0.0857761885272339
3,0.7580904187052511,0.08503589709289372
4,0.7560779012273997,0.08427128964103758
5,0.754724531667307,0.08397833816707134
6,0.7535469218855724,0.08380309568019584
7,0.752414324961137,0.08368888864060864
8,0.7513554347679019,0.08358270023018122
9,0.7503164515364915,0.08347473875619471
10,0.7493466975283809,0.08338596357498318
11,0.7483661953010596,0.08328876720042899
12,0.7474929377785884,0.0832038504886441
13,0.7465937710367143,0.08311227650847286
14,0.7457298952504061,0.08302238013129681
15,0.7448769577313215,0.08293152129044756
16,0.744040826743003,0.08284846873721108
17,0.7432221751078032,0.08277187426574528
18,0.7424376786802895,0.08269139303592965
19,0.7416450105374679,0.08262784412363544
