epoch,training loss,validation loss
0,0.7894467354635708,0.08816235739504918
1,0.7832000607158989,0.08812116121407598
2,0.7827319542993791,0.08812329493230209
3,0.782572082709521,0.08816057577496395
4,0.7824674558942206,0.08818734833039343
5,0.7823460781946778,0.0881559259723872
6,0.7822089548571967,0.08812483155634254
7,0.7820430307765491,0.08810653985710815
8,0.7818962719175033,0.0880933673470281
9,0.7817576754605398,0.0880770900985226
10,0.7816240362590179,0.08804911177139729
11,0.7814959586248733,0.08802123641362414
12,0.7813709344482049,0.08800073579186574
13,0.7812334523187019,0.08798883005511016
14,0.781110382755287,0.08799531328259036
15,0.7809849757468328,0.08800977596547455
16,0.7808563295402564,0.08803098136559129
17,0.7807268421747722,0.08804896532092243
18,0.7806125576025806,0.08807580615393817
19,0.7804812218528241,0.0880888249957934
