epoch,training loss,validation loss
0,0.3384909592969052,0.014781674617552198
1,0.12280820885644061,0.012637776733754436
2,0.11574721136275912,0.013093153727822937
3,0.112805794513406,0.01235808570709196
4,0.11096330198415671,0.012143372474383796
5,0.1096532284100249,0.012135515553381993
6,0.10875783048322774,0.01221104693831876
7,0.10792069980016095,0.012173325685580494
8,0.1072005648711638,0.012268578648217954
9,0.10663050546645536,0.012357694540696684
10,0.10606259515770944,0.012472471564251464
11,0.10553507408985752,0.012553438631584868
12,0.1051145092023944,0.012106419624615228
13,0.10467412744037574,0.011821716972917784
14,0.10428679801771068,0.011711726470821304
15,0.10394945160805946,0.01162860203476157
16,0.10365871418252937,0.011555027507711202
17,0.1034211173246149,0.011556777375517413
18,0.10323704719849047,0.011703753374604275
19,0.10303490975638852,0.011699615184625145
