epoch,training loss,validation loss
0,3.132086321944371,0.13979169417871162
1,1.1740052773384377,0.12866728368680924
2,1.1591330522787757,0.128337096713949
3,1.1570139250834472,0.13064941938500851
4,1.1536971739842556,0.13192563701886684
5,1.1503556881216355,0.12963875150308013
6,1.1438398581231013,0.12748455203836784
7,1.1398086454719305,0.12657029839465395
8,1.137257475988008,0.12690146476961672
9,1.1353370885481127,0.12716535676736385
10,1.1336546789389104,0.12679095240309834
11,1.1321433809353039,0.1263789898948744
12,1.1309388484223746,0.12622736458433792
13,1.130010649038013,0.12638715165667236
14,1.129072440089658,0.12665845430456102
15,1.12827692105202,0.126708866446279
16,1.1274419976398349,0.1266999940853566
17,1.1266652761260048,0.12665317056234926
18,1.1259496301063336,0.12653551541734487
19,1.1252630607923493,0.12643576005939394
