epoch,training loss,validation loss
0,5.0281805319245905,0.17871823819587007
1,1.588244122278411,0.17872774257557467
2,1.5883526780526154,0.17881456098984927
3,1.5885277636698447,0.17899979028152302
4,1.5887138171237893,0.1789911460946314
5,1.5887847827398218,0.17899651802144945
6,1.5887804526719265,0.17899213713826612
7,1.588758887781296,0.17898699903162196
8,1.5887352036661468,0.1789837380638346
9,1.5887118367827497,0.17898326995782554
10,1.5886891516274773,0.1789856386021711
11,1.5886672157794237,0.1789901476004161
12,1.5886460397741757,0.17899552371818572
13,1.588625617325306,0.17900017712963745
14,1.5886059264303185,0.17900252353865653
15,1.5885869494522922,0.17900129006011412
16,1.5885686434339732,0.17899571219459176
17,1.588550971064251,0.17898560425965115
18,1.5885338829830289,0.17897129553603008
19,1.5885173380956985,0.1789534927229397
